"rental_id","durasi_sewa_aktual","jatah_durasi_film","denda_yang_dibayar"
13738,5,6,4.99
13739,8,6,4.99
13740,9,7,4.99
13741,1,6,0.99
13742,1,5,2.99
13743,4,4,0.99
13744,5,4,3.99
13745,5,7,0.99
13746,5,4,5.99
13747,9,4,5.99
13748,3,5,2.99
13749,6,4,2.99
13750,9,3,6.99
13751,2,5,2.99
13752,9,4,9.99
13753,,3,0.99
13754,2,5,2.99
13755,7,5,2.99
13756,,5,4.99
13757,3,5,4.99
13758,9,5,8.99
13759,9,7,2.99
13760,7,4,5.99
13761,1,6,4.99
13762,3,7,4.99
13763,6,4,2.99
13764,7,7,2.99
13765,1,6,4.99
13766,7,4,3.99
13767,2,4,0.99
13768,7,4,5.99
13769,8,5,5.99
13770,2,4,4.99
13771,2,5,0.99
13772,8,6,4.99
13773,6,4,2.99
13774,2,4,0.99
13775,8,6,6.99
13776,6,5,5.99
13777,7,7,2.99
13778,8,7,5.99
13779,8,6,2.99
13780,,6,4.99
13781,6,3,7.99
13782,3,3,4.99
13783,1,3,4.99
13784,5,3,4.99
13785,1,7,4.99
13786,8,3,5.99
13787,7,4,5.99
13788,8,7,1.99
13789,5,6,2.99
13790,5,3,4.99
13791,2,6,4.99
13792,7,6,5.99
13793,7,6,3.99
13794,3,3,2.99
13795,1,4,0.99
13796,9,3,8.99
13797,5,5,2.99
13798,,4,3.98
13799,8,4,8.99
13800,2,5,0.99
13801,1,4,4.99
13802,2,5,2.99
13803,4,4,0.99
13804,9,3,8.99
13805,7,5,6.99
13806,1,4,4.99
13807,8,4,6.99
13808,9,4,5.99
13809,7,3,8.99
13810,1,3,0.99
13811,4,6,0.99
13812,2,7,4.99
13813,5,5,4.99
13814,2,3,0.99
13815,9,4,5.99
13816,5,5,4.99
13817,2,7,4.99
13818,1,5,4.99
13819,2,4,4.99
13820,7,4,5.99
13821,5,4,1.99
13822,4,3,3.99
13823,2,7,2.99
13824,2,3,4.99
13825,9,5,6.99
13826,9,7,2.99
13827,8,4,4.99
13828,5,7,4.99
13829,4,5,4.99
13830,5,7,0.99
13831,4,6,4.99
13832,8,7,3.99
13833,9,7,6.99
13834,2,5,2.99
13835,6,7,4.99
13836,1,5,4.99
13837,2,5,2.99
13838,9,6,7.99
13839,6,6,2.99
13840,8,3,5.99
13841,9,5,4.99
13842,9,5,4.99
13843,7,7,2.99
13844,9,6,7.99
13845,9,4,5.99
13846,8,5,5.99
13847,5,3,6.99
13848,5,6,4.99
13849,4,7,4.99
13850,7,4,5.99
13851,2,5,0.99
13852,2,3,0.99
13853,6,3,3.99
13854,1,3,2.99
13855,8,6,4.99
13856,9,3,6.99
13857,4,5,2.99
13858,3,5,2.99
13859,8,7,5.99
13860,2,4,2.99
13861,2,5,4.99
13862,7,3,6.99
13863,9,4,9.99
13864,2,5,4.99
13865,4,3,1.99
13866,3,3,0.99
13867,9,4,9.99
13868,2,7,0.99
13869,9,3,6.99
13870,8,7,1.99
13871,9,3,8.99
13872,4,4,4.99
13873,2,6,0.99
13874,1,5,2.99
13875,1,5,4.99
13876,3,5,2.99
13877,2,7,0.99
13878,1,6,4.99
13879,2,3,2.99
13880,4,3,5.99
13881,5,5,2.99
13882,2,6,2.99
13883,1,5,4.99
13884,6,3,5.99
13885,6,4,4.99
13886,6,7,4.99
13887,4,6,4.99
13888,8,7,1.99
13889,2,5,0.99
13890,2,3,0.99
13891,5,3,6.99
13892,9,6,3.99
13893,7,6,5.99
13894,6,3,7.99
13895,6,7,2.99
13896,1,3,0.99
13897,3,7,2.99
13898,,3,0.99
13899,3,7,2.99
13900,2,6,2.99
13901,8,3,7.99
13902,4,6,0.99
13903,5,3,2.99
13904,6,6,2.99
13905,8,7,1.99
13906,1,5,0.99
13907,4,3,3.99
13908,9,7,4.99
13909,1,7,4.99
13910,4,6,2.99
13911,8,7,3.99
13912,9,4,9.99
13913,6,5,3.99
13914,6,4,6.99
13915,3,6,4.99
13916,5,3,2.99
13917,9,7,2.99
13918,1,6,0.99
13919,3,5,4.99
13920,7,6,5.99
13921,2,3,4.99
13922,9,3,6.99
13923,7,6,1.99
13924,3,3,0.99
13925,7,3,8.99
13926,8,6,2.99
13927,4,3,1.99
13928,1,7,0.99
13929,8,3,9.99
13930,1,7,2.99
13931,7,6,1.99
13932,4,7,4.99
13933,2,6,0.99
13934,6,6,0.99
13935,4,5,2.99
13936,3,7,0.99
13937,7,7,4.99
13938,1,4,4.99
13939,3,6,0.99
13940,7,3,8.99
13941,,6,0.99
13942,5,7,2.99
13943,4,5,2.99
13944,3,4,2.99
13945,6,5,1.99
13946,8,3,9.99
13947,9,6,5.99
13948,5,3,6.99
13949,2,6,2.99
13950,9,5,8.99
13951,6,6,2.99
13952,,3,2.99
13953,8,4,4.99
13954,7,6,3.99
13955,9,6,5.99
13956,9,6,3.99
13957,3,6,0.99
13958,8,3,7.99
13959,2,4,0.99
13960,9,3,10.99
13961,1,4,0.99
13962,4,3,1.99
13963,4,3,1.99
13964,1,6,2.99
13965,,6,2.99
13966,2,6,2.99
13967,6,6,4.99
13968,,7,0.0
13969,7,5,6.99
13970,2,7,0.99
13971,2,3,0.99
13972,8,6,2.99
13973,1,6,4.99
13974,8,6,2.99
13975,5,3,4.99
13976,5,5,0.99
13977,4,7,0.99
13978,7,7,0.99
13979,4,5,2.99
13980,1,4,2.99
13981,3,4,4.99
13982,8,7,3.99
13983,9,3,6.99
13984,9,7,4.99
13985,4,4,0.99
13986,2,5,0.99
13987,3,5,4.99
13988,1,7,4.99
13989,8,5,5.99
13990,5,4,1.99
13991,4,3,1.99
13992,4,5,4.99
13993,6,6,4.99
13994,4,5,2.99
13995,5,7,2.99
13996,2,4,4.99
13997,6,4,6.99
13998,6,5,5.99
13999,6,3,3.99
14000,8,4,4.99
14001,7,5,2.99
14002,3,6,0.99
14003,8,6,6.99
14004,8,5,7.99
14005,6,6,0.99
14006,1,5,2.99
14007,8,5,5.99
14008,8,5,5.99
14009,1,3,4.99
14010,6,7,4.99
14011,8,3,5.99
14012,3,5,0.99
14013,5,3,6.99
14014,1,5,2.99
14015,6,7,2.99
14016,3,4,4.99
14017,3,4,0.99
14018,,5,2.99
14019,8,5,3.99
14020,3,3,0.99
14021,7,5,4.99
14022,9,5,8.99
14023,3,4,0.99
14024,9,3,10.99
14025,9,3,8.99
14026,2,3,0.99
14027,8,6,2.99
14028,5,7,0.99
14029,2,4,0.99
14030,7,7,2.99
14031,3,7,0.99
14032,6,3,5.99
14033,3,5,2.99
14034,9,3,10.99
14035,2,6,2.99
14036,3,5,4.99
14037,9,4,9.99
14038,7,5,6.99
14039,4,7,4.99
14040,5,7,2.99
14041,6,6,4.99
14042,3,4,4.99
14043,1,6,2.99
14044,9,4,5.99
14045,5,5,4.99
14046,3,5,4.99
14047,4,5,2.99
14048,5,6,0.99
14049,8,3,5.99
14050,6,5,3.99
14051,9,3,6.99
14052,2,7,0.99
14053,6,4,6.99
14054,1,4,4.99
14055,2,3,0.99
14056,7,5,2.99
14057,5,6,4.99
14058,10,5,5.99
14059,6,3,7.99
14060,,4,3.98
14061,2,5,2.99
14062,5,4,1.99
14063,5,7,0.99
14064,2,7,2.99
14065,4,6,0.99
14066,9,4,7.99
14067,9,5,6.99
14068,9,6,3.99
14069,10,3,9.99
14070,9,3,8.99
14071,2,5,2.99
14072,3,7,4.99
14073,8,5,5.99
14074,6,5,1.99
14075,6,7,0.99
14076,4,5,4.99
14077,9,3,8.99
14078,8,5,3.99
14079,5,4,3.99
14080,6,5,1.99
14081,8,3,7.99
14082,7,4,7.99
14083,8,5,7.99
14084,4,7,0.99
14085,9,6,7.99
14086,7,6,3.99
14087,6,7,0.99
14088,8,6,6.99
14089,7,6,5.99
14090,2,6,2.99
14091,6,6,0.99
14092,3,3,4.99
14093,1,5,0.99
14094,2,7,4.99
14095,7,6,5.99
14096,1,3,2.99
14097,8,6,2.99
14098,,6,3.99
14099,6,6,0.99
14100,4,3,3.99
14101,3,6,4.99
14102,9,6,5.99
14103,4,3,1.99
14104,0,5,4.99
14105,8,5,7.99
14106,6,4,2.99
14107,,4,0.99
14108,0,5,0.99
14109,1,3,0.99
14110,3,7,0.99
14111,1,3,0.99
14112,6,4,2.99
14113,2,6,0.99
14114,3,4,0.99
14115,3,7,0.99
14116,3,5,4.99
14117,1,3,4.99
14118,7,4,5.99
14119,6,3,5.99
14120,3,5,4.99
14121,7,7,4.99
14122,6,5,1.99
14123,2,5,2.99
14124,3,3,2.99
14125,5,7,4.99
14126,2,4,0.99
14127,1,4,4.99
14128,0,5,4.99
14129,2,6,2.99
14130,6,7,4.99
14131,8,7,5.99
14132,5,5,0.99
14133,9,7,2.99
14134,3,6,0.99
14135,6,5,5.99
14136,7,4,5.99
14137,,6,0.0
14138,9,4,7.99
14139,1,5,0.99
14140,8,4,6.99
14141,9,7,4.99
14142,2,7,4.99
14143,2,7,2.99
14144,7,7,4.99
14145,1,5,4.99
14146,3,4,4.99
14147,6,7,4.99
14148,1,4,2.99
14149,3,4,4.99
14150,4,5,0.99
14151,9,7,6.99
14152,4,6,2.99
14153,6,4,4.99
14154,7,7,4.99
14155,6,6,4.99
14156,6,7,0.99
14157,3,6,0.99
14158,7,4,5.99
14159,6,7,2.99
14160,,5,2.99
14161,7,5,2.99
14162,6,7,2.99
14163,0,4,4.99
14164,8,3,7.99
14165,3,3,0.99
14166,3,3,2.99
14167,8,3,5.99
14168,8,3,5.99
14169,9,5,4.99
14170,6,4,4.99
14171,3,3,0.99
14172,,6,0.99
14173,1,7,0.99
14174,1,5,0.99
14175,,4,4.99
14176,5,3,2.99
14177,7,3,4.99
14178,1,7,2.99
14179,5,5,0.99
14180,3,6,4.99
14181,8,5,7.99
14182,3,4,2.99
14183,1,6,4.99
14184,8,4,6.99
14185,5,5,0.99
14186,7,5,4.99
14187,4,3,5.99
14188,1,7,0.99
14189,1,4,2.99
14190,8,6,4.99
14191,7,5,6.99
14192,7,3,8.99
14193,7,3,4.99
14194,5,4,1.99
14195,2,3,0.99
14196,4,3,1.99
14197,9,6,7.99
14198,3,7,4.99
14199,2,3,0.99
14200,8,6,6.99
14201,9,7,6.99
14202,1,3,0.99
14203,3,7,4.99
14204,,5,0.99
14205,9,7,6.99
14206,5,3,2.99
14207,8,6,4.99
14208,1,3,0.99
14209,6,4,4.99
14210,3,4,4.99
14211,3,5,4.99
14212,3,4,2.99
14213,3,7,4.99
14214,5,4,5.99
14215,6,6,4.99
14216,,4,2.99
14217,5,3,6.99
14218,6,3,3.99
14219,,7,0.99
14220,,3,0.99
14221,8,4,6.99
14222,4,3,5.99
14223,8,3,5.99
14224,6,6,2.99
14225,4,6,4.99
14226,3,3,2.99
14227,1,4,4.99
14228,4,3,3.99
14229,5,6,4.99
14230,6,3,5.99
14231,2,3,0.99
14232,8,7,1.99
14233,7,6,1.99
14234,2,3,0.99
14235,8,3,7.99
14236,5,3,4.99
14237,4,3,3.99
14238,9,6,7.99
14239,1,7,4.99
14240,1,6,4.99
14241,9,7,4.99
14242,6,7,0.99
14243,,6,2.99
14244,3,4,2.99
14245,5,7,0.99
14246,5,6,4.99
14247,5,4,3.99
14248,7,5,6.99
14249,7,5,4.99
14250,7,7,2.99
14251,5,5,4.99
14252,8,3,9.99
14253,4,7,2.99
14254,8,6,6.99
14255,8,6,2.99
14256,8,3,7.99
14257,8,5,7.99
14258,5,4,1.99
14259,1,5,0.99
14260,8,4,6.99
14261,5,4,5.99
14262,9,5,8.99
14263,8,5,7.99
14264,4,6,0.99
14265,2,4,2.99
14266,2,4,4.99
14267,,5,2.99
14268,2,4,2.99
14269,9,4,7.99
14270,6,5,1.99
14271,6,3,5.99
14272,7,4,3.99
14273,9,3,10.99
14274,5,3,4.99
14275,4,4,4.99
14276,7,5,2.99
14277,7,4,3.99
14278,,4,4.99
14279,8,7,5.99
14280,2,7,4.99
14281,5,3,2.99
14282,1,5,4.99
14283,3,4,4.99
14284,7,5,4.99
14285,7,7,0.99
14286,6,5,5.99
14287,4,3,3.99
14288,5,5,4.99
14289,4,6,4.99
14290,7,7,4.99
14291,5,4,3.99
14292,1,5,0.99
14293,1,5,4.99
14294,1,7,2.99
14295,1,5,2.99
14296,5,6,2.99
14297,4,7,2.99
14298,4,4,4.99
14299,3,4,0.99
14300,4,5,4.99
14301,7,6,1.99
14302,7,5,6.99
14303,3,7,2.99
14304,5,3,6.99
14305,6,5,5.99
14306,9,4,5.99
14307,8,5,3.99
14308,4,6,0.99
14309,9,4,9.99
14310,1,6,0.99
14311,6,3,3.99
14312,2,3,4.99
14313,9,7,2.99
14314,3,3,2.99
14315,6,3,3.99
14316,2,4,0.99
14317,6,3,5.99
14318,,3,0.99
14319,5,6,4.99
14320,1,5,4.99
14321,2,4,4.99
14322,8,3,5.99
14323,4,4,4.99
14324,9,5,8.99
14325,2,4,4.99
14326,6,6,2.99
14327,9,3,10.99
14328,4,4,2.99
14329,7,4,7.99
14330,9,6,5.99
14331,8,6,2.99
14332,8,3,7.99
14333,7,3,4.99
14334,4,4,0.99
14335,5,4,3.99
14336,2,6,4.99
14337,3,4,2.99
14338,3,5,0.99
14339,5,7,0.99
14340,4,7,2.99
14341,5,4,1.99
14342,2,6,4.99
14343,8,4,8.99
14344,6,7,4.99
14345,3,4,0.99
14346,2,6,2.99
14347,4,7,4.99
14348,3,7,0.99
14349,9,6,3.99
14350,9,7,2.99
14351,4,6,2.99
14352,7,5,6.99
14353,1,4,0.99
14354,9,6,5.99
14355,6,6,4.99
14356,3,6,0.99
14357,1,7,2.99
14358,3,3,0.99
14359,1,6,0.99
14360,8,6,6.99
14361,,6,0.99
14362,5,3,2.99
14363,2,6,4.99
14364,8,5,7.99
14365,6,4,6.99
14366,5,3,2.99
14367,5,6,0.99
14368,9,5,6.99
14369,4,7,0.99
14370,6,3,7.99
14371,6,6,0.99
14372,7,7,4.99
14373,4,4,4.99
14374,,5,2.99
14375,5,3,6.99
14376,1,7,4.99
14377,8,6,4.99
14378,9,6,3.99
14379,3,3,0.99
14380,4,7,2.99
14381,4,6,0.99
14382,1,3,2.99
14383,3,7,4.99
14384,5,5,2.99
14385,4,6,0.99
14386,4,3,1.99
14387,7,5,6.99
14388,9,7,4.99
14389,6,4,6.99
14390,7,5,2.99
14391,2,6,4.99
14392,7,6,1.99
14393,8,5,7.99
14394,7,6,5.99
14395,7,3,6.99
14396,1,6,4.99
14397,3,6,0.99
14398,2,7,2.99
14399,6,7,2.99
14400,5,7,0.99
14401,9,5,6.99
14402,6,4,2.99
14403,8,5,5.99
14404,9,7,4.99
14405,9,7,4.99
14406,7,4,3.99
14407,4,4,0.99
14408,6,3,5.99
14409,4,6,4.99
14410,5,4,5.99
14411,1,3,4.99
14412,8,3,9.99
14413,8,6,6.99
14414,2,3,0.99
14415,,4,0.99
14416,4,7,2.99
14417,4,6,0.99
14418,7,6,1.99
14419,9,6,7.99
14420,3,3,0.99
14421,3,7,2.99
14422,4,6,0.99
14423,5,7,0.99
14424,8,6,6.99
14425,,6,0.0
14426,,7,2.99
14427,6,5,5.99
14428,8,6,4.99
14429,3,5,0.99
14430,5,3,6.99
14431,5,3,2.99
14432,3,3,4.99
14433,5,4,1.99
14434,3,4,0.99
14435,3,4,0.99
14436,4,7,2.99
14437,4,4,2.99
14438,7,6,5.99
14439,9,4,5.99
14440,2,7,4.99
14441,5,3,2.99
14442,2,6,2.99
14443,8,5,5.99
14444,7,4,5.99
14445,1,3,2.99
14446,5,7,2.99
14447,6,6,4.99
14448,9,7,6.99
14449,6,6,4.99
14450,5,4,1.99
14451,1,5,0.99
14452,6,3,3.99
14453,6,5,3.99
14454,1,3,2.99
14455,6,5,5.99
14456,5,6,2.99
14457,4,7,4.99
14458,9,6,3.99
14459,6,5,1.99
14460,9,4,9.99
14461,9,6,7.99
14462,6,5,3.99
14463,8,6,6.99
14464,4,4,2.99
14465,7,6,3.99
14466,1,3,0.99
14467,7,7,2.99
14468,9,4,5.99
14469,3,5,0.99
14470,2,3,0.99
14471,5,4,5.99
14472,2,3,4.99
14473,2,5,0.99
14474,6,4,2.99
14475,6,6,4.99
14476,2,3,0.99
14477,4,6,2.99
14478,4,5,4.99
14479,8,3,7.99
14480,5,5,2.99
14481,9,3,10.99
14482,6,6,2.99
14483,7,6,5.99
14484,2,7,0.99
14485,9,7,2.99
14486,2,5,4.99
14487,8,4,6.99
14488,,6,0.0
14489,9,4,7.99
14490,7,5,6.99
14491,8,4,6.99
14492,2,4,2.99
14493,7,4,7.99
14494,1,3,2.99
14495,1,5,4.99
14496,3,3,4.99
14497,1,4,4.99
14498,2,3,4.99
14499,2,6,0.99
14500,6,6,0.99
14501,4,6,4.99
14502,2,5,4.99
14503,,3,2.99
14504,6,3,3.99
14505,8,5,5.99
14506,3,7,0.99
14507,7,3,4.99
14508,6,6,2.99
14509,5,7,0.99
14510,9,4,9.99
14511,7,3,8.99
14512,3,3,4.99
14513,3,5,2.99
14514,9,7,6.99
14515,6,7,0.99
14516,,6,0.0
14517,3,7,4.99
14518,3,5,0.99
14519,1,6,2.99
14520,9,4,9.99
14521,7,5,6.99
14522,4,6,4.99
14523,1,5,4.99
14524,8,4,8.99
14525,1,7,0.99
14526,,6,2.99
14527,2,5,0.99
14528,5,3,6.99
14529,8,6,6.99
14530,5,3,4.99
14531,,3,2.99
14532,4,5,2.99
14533,5,5,2.99
14534,5,5,0.99
14535,8,4,6.99
14536,6,6,2.99
14537,2,6,0.99
14538,1,7,2.99
14539,7,4,7.99
14540,6,6,2.99
14541,4,5,0.99
14542,6,3,3.99
14543,7,6,1.99
14544,3,5,0.99
14545,8,3,7.99
14546,2,6,2.99
14547,5,3,6.99
14548,4,3,3.99
14549,1,3,2.99
14550,2,3,0.99
14551,7,4,3.99
14552,6,3,3.99
14553,2,6,4.99
14554,5,3,4.99
14555,2,5,0.99
14556,8,4,6.99
14557,6,4,4.99
14558,7,5,2.99
14559,9,5,6.99
14560,5,6,2.99
14561,6,4,2.99
14562,1,6,4.99
14563,4,4,2.99
14564,5,3,6.99
14565,4,5,4.99
14566,5,3,2.99
14567,5,5,0.99
14568,1,4,0.99
14569,4,6,0.99
14570,9,4,5.99
14571,8,3,7.99
14572,5,3,2.99
14573,2,3,2.99
14574,5,4,1.99
14575,9,3,8.99
14576,7,5,6.99
14577,5,6,2.99
14578,7,7,2.99
14579,7,4,7.99
14580,7,4,3.99
14581,5,4,1.99
14582,8,3,5.99
14583,3,4,4.99
14584,3,3,0.99
14585,5,3,2.99
14586,5,4,5.99
14587,5,4,5.99
14588,7,4,5.99
14589,1,4,0.99
14590,7,4,7.99
14591,3,5,0.99
14592,1,4,4.99
14593,3,3,0.99
14594,5,3,2.99
14595,6,3,7.99
14596,9,7,4.99
14597,4,6,4.99
14598,8,3,5.99
14599,1,3,4.99
14600,7,6,3.99
14601,8,6,2.99
14602,7,6,3.99
14603,7,6,1.99
14604,,6,4.99
14605,3,6,0.99
14606,,3,0.99
14607,1,6,2.99
14608,4,3,1.99
14609,4,6,4.99
14610,8,6,6.99
14611,5,3,6.99
14612,6,4,6.99
14613,5,5,2.99
14614,9,4,9.99
14615,9,4,9.99
14616,,3,0.99
14617,3,3,4.99
14618,7,7,0.99
14619,2,4,2.99
14620,1,3,2.99
14621,2,6,0.99
14622,10,6,4.99
14623,5,7,0.99
14624,2,6,0.99
14625,8,6,4.99
14626,4,7,2.99
14627,9,5,6.99
14628,6,5,1.99
14629,4,6,2.99
14630,8,5,7.99
14631,7,5,6.99
14632,4,4,2.99
14633,4,5,2.99
14634,8,3,5.99
14635,6,5,3.99
14636,2,4,4.99
14637,5,3,2.99
14638,1,7,2.99
14639,5,3,6.99
14640,6,3,7.99
14641,1,5,0.99
14642,9,6,3.99
14643,8,6,6.99
14644,8,4,4.99
14645,4,7,0.99
14646,2,7,4.99
14647,9,4,9.99
14648,4,7,4.99
14649,1,5,4.99
14650,4,5,0.99
14651,7,3,8.99
14652,2,7,4.99
14653,3,3,0.99
14654,2,7,2.99
14655,1,7,4.99
14656,3,6,2.99
14657,5,6,0.99
14658,4,4,4.99
14659,5,6,0.99
14660,1,3,0.99
14661,6,4,2.99
14662,2,3,0.99
14663,6,7,0.99
14664,6,7,4.99
14665,9,7,6.99
14666,9,6,5.99
14667,2,4,2.99
14668,8,4,4.99
14669,4,5,2.99
14670,6,7,0.99
14671,1,3,4.99
14672,9,6,5.99
14673,4,5,2.99
14674,6,3,7.99
14675,5,5,2.99
14676,5,5,2.99
14677,7,4,7.99
14678,10,6,4.99
14679,2,6,2.99
14680,7,6,1.99
14681,9,4,5.99
14682,7,3,4.99
14683,8,4,8.99
14684,7,6,5.99
14685,1,3,0.99
14686,5,4,5.99
14687,5,3,4.99
14688,6,6,4.99
14689,1,7,0.99
14690,8,7,1.99
14691,3,3,0.99
14692,7,3,6.99
14693,8,4,6.99
14694,2,6,2.99
14695,1,5,0.99
14696,4,5,4.99
14697,5,6,4.99
14698,8,3,5.99
14699,8,4,8.99
14700,2,5,4.99
14701,9,4,7.99
14702,9,3,10.99
14703,1,6,4.99
14704,6,7,0.99
14705,4,7,2.99
14706,1,7,0.99
14707,9,4,5.99
14708,7,5,4.99
14709,10,5,9.99
14710,9,5,4.99
14711,9,7,2.99
14712,4,4,0.99
14713,2,4,0.99
14714,9,6,3.99
14715,5,3,6.99
14716,2,4,0.99
14717,5,5,2.99
14718,5,6,0.99
14719,4,3,1.99
14720,4,6,0.99
14721,9,3,6.99
14722,9,7,4.99
14723,10,4,6.99
14724,2,3,4.99
14725,2,6,4.99
14726,1,6,4.99
14727,4,6,4.99
14728,4,4,0.99
14729,6,4,4.99
14730,9,4,5.99
14731,3,4,2.99
14732,2,6,0.99
14733,5,7,4.99
14734,,4,3.98
14735,2,7,4.99
14736,4,3,5.99
14737,4,6,0.99
14738,8,3,5.99
14739,1,4,0.99
14740,5,3,2.99
14741,,7,0.0
14742,5,5,4.99
14743,8,5,5.99
14744,8,6,6.99
14745,2,7,4.99
14746,6,4,4.99
14747,5,5,4.99
14748,7,4,7.99
14749,8,7,3.99
14750,9,4,5.99
14751,9,6,7.99
14752,7,6,5.99
14753,1,6,2.99
14754,8,5,7.99
14755,6,3,3.99
14756,3,7,0.99
14757,5,6,4.99
14758,6,3,3.99
14759,10,3,11.99
14760,,4,0.99
14761,5,3,6.99
14762,2,7,0.99
14763,10,3,11.99
14764,3,6,0.99
14765,4,3,1.99
14766,5,6,4.99
14767,8,6,2.99
14768,6,5,3.99
14769,,6,0.0
14770,4,3,1.99
14771,7,4,3.99
14772,9,6,5.99
14773,5,5,2.99
14774,5,3,4.99
14775,1,6,2.99
14776,3,3,4.99
14777,7,5,2.99
14778,5,4,5.99
14779,9,4,5.99
14780,0,6,0.99
14781,7,5,4.99
14782,1,4,0.99
14783,6,6,4.99
14784,6,7,0.99
14785,3,4,2.99
14786,3,4,2.99
14787,6,4,6.99
14788,7,5,2.99
14789,3,6,4.99
14790,9,7,6.99
14791,8,6,4.99
14792,8,7,1.99
14793,7,4,7.99
14794,6,5,1.99
14795,4,4,4.99
14796,8,6,4.99
14797,1,6,4.99
14798,5,6,0.99
14799,2,5,0.99
14800,4,5,4.99
14801,8,3,5.99
14802,6,6,2.99
14803,0,4,0.99
14804,4,3,1.99
14805,1,7,4.99
14806,1,5,2.99
14807,4,4,4.99
14808,7,5,4.99
14809,7,7,2.99
14810,3,4,2.99
14811,4,4,0.99
14812,4,3,1.99
14813,2,3,0.99
14814,5,5,4.99
14815,2,6,4.99
14816,6,5,1.99
14817,5,5,4.99
14818,4,6,2.99
14819,8,6,2.99
14820,1,3,2.99
14821,7,5,4.99
14822,8,5,5.99
14823,0,7,0.99
14824,1,3,4.99
14825,5,4,1.99
14826,1,3,2.99
14827,9,4,5.99
14828,5,3,4.99
14829,1,5,2.99
14830,5,5,2.99
14831,1,4,4.99
14832,7,5,4.99
14833,6,6,2.99
14834,6,4,6.99
14835,8,7,5.99
14836,0,4,4.99
14837,7,7,4.99
14838,3,4,4.99
14839,2,6,2.99
14840,7,4,5.99
14841,6,6,0.99
14842,8,5,3.99
14843,6,7,2.99
14844,9,4,7.99
14845,2,4,4.99
14846,8,5,5.99
14847,7,5,4.99
14848,4,7,4.99
14849,6,4,2.99
14850,4,4,0.99
14851,4,6,2.99
14852,3,4,0.99
14853,9,6,5.99
14854,1,4,2.99
14855,9,3,8.99
14856,4,6,4.99
14857,2,3,0.99
14858,8,7,3.99
14859,2,3,2.99
14860,6,4,2.99
14861,5,5,4.99
14862,6,3,7.99
14863,8,5,7.99
14864,0,7,0.99
14865,1,5,4.99
14866,8,4,6.99
14867,3,3,4.99
14868,3,7,4.99
14869,1,7,4.99
14870,1,5,2.99
14871,1,4,0.99
14872,7,3,8.99
14873,9,6,5.99
14874,2,7,0.99
14875,4,4,4.99
14876,1,7,4.99
14877,2,7,0.99
14878,,4,4.99
14879,5,4,5.99
14880,2,7,2.99
14881,4,5,4.99
14882,3,7,2.99
14883,6,6,0.99
14884,1,7,4.99
14885,8,7,5.99
14886,1,6,4.99
14887,9,6,3.99
14888,1,7,2.99
14889,2,4,4.99
14890,8,3,5.99
14891,5,3,6.99
14892,9,7,4.99
14893,8,4,4.99
14894,2,7,4.99
14895,5,6,2.99
14896,7,3,8.99
14897,4,4,2.99
14898,9,5,6.99
14899,9,5,4.99
14900,3,6,4.99
14901,7,3,6.99
14902,1,5,4.99
14903,3,4,4.99
14904,7,6,3.99
14905,4,4,0.99
14906,7,5,6.99
14907,3,7,2.99
14908,3,3,4.99
14909,3,3,0.99
14910,3,6,0.99
14911,6,7,2.99
14912,1,3,4.99
14913,1,7,2.99
14914,4,6,0.99
14915,,6,2.99
14916,2,5,0.99
14917,7,5,4.99
14918,8,6,6.99
14919,8,7,1.99
14920,1,4,0.99
14921,4,6,4.99
14922,8,5,3.99
14923,6,3,3.99
14924,1,3,2.99
14925,8,4,8.99
14926,4,5,0.99
14927,5,7,4.99
14928,,7,4.99
14929,6,3,3.99
14930,8,7,1.99
14931,6,3,3.99
14932,1,3,0.99
14933,,6,2.99
14934,4,4,4.99
14935,7,6,1.99
14936,7,7,0.99
14937,9,4,7.99
14938,9,3,6.99
14939,5,6,2.99
14940,2,4,4.99
14941,6,6,2.99
14942,9,6,7.99
14943,4,5,2.99
14944,2,6,4.99
14945,7,3,4.99
14946,6,6,2.99
14947,6,5,1.99
14948,6,5,5.99
14949,3,3,0.99
14950,5,5,2.99
14951,8,6,4.99
14952,6,4,2.99
14953,6,4,6.99
14954,,7,2.99
14955,3,5,4.99
14956,3,7,0.99
14957,4,3,3.99
14958,6,7,2.99
14959,3,7,2.99
14960,7,3,4.99
14961,9,7,6.99
14962,7,4,7.99
14963,9,4,5.99
14964,4,5,4.99
14965,5,7,2.99
14966,9,7,2.99
14967,1,3,4.99
14968,7,6,1.99
14969,7,5,6.99
14970,7,6,5.99
14971,6,7,2.99
14972,7,6,5.99
14973,8,6,2.99
14974,5,5,4.99
14975,6,3,3.99
14976,6,6,2.99
14977,8,3,5.99
14978,3,7,0.99
14979,2,5,0.99
14980,4,6,0.99
14981,4,4,2.99
14982,9,4,9.99
14983,8,5,5.99
14984,8,5,7.99
14985,7,4,7.99
14986,1,3,4.99
14987,2,7,4.99
14988,7,4,3.99
14989,4,5,4.99
14990,2,6,4.99
14991,8,6,4.99
14992,3,4,4.99
14993,5,4,1.99
14994,4,3,5.99
14995,2,3,4.99
14996,7,5,2.99
14997,6,5,5.99
14998,2,4,4.99
14999,1,5,4.99
15000,2,6,0.99
15001,5,7,0.99
15002,2,3,0.99
15003,6,3,3.99
15004,6,6,2.99
15005,2,7,4.99
15006,1,3,0.99
15007,5,4,1.99
15008,9,3,10.99
15009,4,4,0.99
15010,7,3,6.99
